PyLinXItemFile	record	CrLf	Tab
sampleCount	174
Variable_id4	Variable_id23	time_1	Variable_id10	TestVar_0	Variable_id11	Variable_id8
		s				
f16	f16	f16	f16	f16	f16	f16
1.10576566259	1.10576566259	0.0	0.0	1.0	0.0	1.32
1.14670111392	1.14670111392	0.02	0.0	1.12533323356	0.0	1.32
1.30364520279	1.30364520279	0.04	0.0	1.24868988716	0.0	1.32
1.56785981734	1.56785981734	0.06	0.0	1.36812455268	0.0	1.32
1.49838792148	1.49838792148	0.08	0.0	1.4817536741	0.0	1.32
1.7749426093	1.7749426093	0.1	0.0	1.58778525229	0.0	1.32
1.86162112692	1.86162112692	0.12	0.0	1.68454710593	0.0	1.32
1.95452075772	1.95452075772	0.14	0.0	1.77051324278	0.0	1.32
1.89034507859	1.89034507859	0.16	0.0	1.8443279255	0.0	1.32
1.94777307287	1.94777307287	0.18	0.0	1.90482705247	0.0	1.42
2.13634140151	2.13634140151	0.2	0.0	1.9510565163	0.0	1.42
2.05285087265	2.05285087265	0.22	0.0	1.98228725073	0.0	1.42
2.03063582974	2.03063582974	0.24	0.0	1.99802672843	0.0	1.42
2.04198627197	2.04198627197	0.26	0.0	1.99802672843	0.0	1.42
2.17712729666	2.17712729666	0.28	0.0	1.98228725073	0.0	1.52
2.09831828016	2.09831828016	0.3	0.0	1.9510565163	0.0	1.52
1.94360757007	1.94360757007	0.32	0.0	1.90482705247	0.0	1.52
1.95582496674	1.95582496674	0.34	0.0	1.8443279255	0.0	1.52
1.8481839196	1.8481839196	0.36	0.0	1.77051324278	0.0	1.52
1.7297857543	1.7297857543	0.38	0.0	1.68454710593	0.0	1.62
1.66430950858	1.66430950858	0.4	0.0	1.58778525229	0.0	1.62
1.52904224935	1.52904224935	0.42	0.0	1.4817536741	0.0	1.62
1.55639553092	1.55639553092	0.44	0.0	1.36812455268	0.0	1.62
1.30420187688	1.30420187688	0.46	0.0	1.24868988716	0.0	1.62
1.29109141322	1.29109141322	0.48	0.0	1.12533323356	0.0	1.72
1.1921717974	1.1921717974	0.5	0.0	1.0	0.0	1.72
0.962221962979	0.962221962979	0.52	0.0	0.874666766436	0.0	1.72
0.904706522179	0.904706522179	0.54	0.0	0.751310112835	0.0	1.72
0.693158318001	0.693158318001	0.56	0.0	0.631875447315	0.0	1.72
0.648013882411	0.648013882411	0.58	0.0	0.518246325898	0.0	1.82
0.583457868074	0.583457868074	0.6	0.0	0.412214747708	0.0	1.82
0.353059563503	0.353059563503	0.62	0.0	0.315452894071	0.0	1.82
0.351158429814	0.351158429814	0.64	0.0	0.229486757224	0.0	1.82
0.25287390888	0.25287390888	0.66	0.0	0.155672074498	0.0	1.82
0.254033513676	0.254033513676	0.68	0.0	0.095172947534	0.0	1.92
0.0996435799302	0.0996435799302	0.7	0.0	0.0489434837048	0.0	1.92
0.0479236418148	0.0479236418148	0.72	0.0	0.0177127492713	0.0	1.92
0.0956662997983	0.0956662997983	0.74	0.0	0.00197327157173	0.0	1.92
0.0855521527177	0.0855521527177	0.76	0.0	0.00197327157173	0.0	1.92
0.161461607867	0.161461607867	0.78	0.0	0.0177127492713	0.0	2.02
0.0914539084174	0.0914539084174	0.8	0.0	0.0489434837048	0.0	2.02
0.193899771108	0.193899771108	0.82	0.0	0.095172947534	0.0	2.02
0.292763429012	0.292763429012	0.84	0.0	0.155672074498	0.0	2.02
0.238536666389	0.238536666389	0.86	0.0	0.229486757224	0.0	2.02
0.399435141989	0.399435141989	0.88	0.0	0.315452894071	0.0	2.12
0.567801807496	0.567801807496	0.9	0.0	0.412214747708	0.0	2.12
0.642831446407	0.642831446407	0.92	0.0	0.518246325898	0.0	2.12
0.739000939352	0.739000939352	0.94	0.0	0.631875447315	0.0	2.12
0.845765028748	0.845765028748	0.96	0.0	0.751310112835	0.0	2.12
0.939558630536	0.939558630536	0.98	0.0	0.874666766436	0.0	2.22
1.08581209798	1.08581209798	1.0	0.0	1.0	0.0	2.22
1.24097538347	1.24097538347	1.02	0.0	1.12533323356	0.0	2.22
1.37280895588	1.37280895588	1.04	0.0	1.24868988716	0.0	2.22
1.46460785012	1.46460785012	1.06	0.0	1.36812455268	0.0	2.22
1.53588235123	1.53588235123	1.08	0.0	1.4817536741	0.0	2.32
1.61327365133	1.61327365133	1.1	0.0	1.58778525229	0.0	2.32
1.83495250249	1.83495250249	1.12	0.0	1.68454710593	0.0	2.32
1.83940973804	1.83940973804	1.14	0.0	1.77051324278	0.0	2.32
1.96547278284	1.96547278284	1.16	0.0	1.8443279255	0.0	2.32
1.91712251939	1.91712251939	1.18	0.0	1.90482705247	0.0	2.42
2.02713072661	2.02713072661	1.2	0.0	1.9510565163	0.0	2.42
2.12962705712	2.12962705712	1.22	0.0	1.98228725073	0.0	2.42
2.11828292017	2.11828292017	1.24	0.0	1.99802672843	0.0	2.42
2.14572783067	2.14572783067	1.26	0.0	1.99802672843	0.0	2.42
2.13498299015	2.13498299015	1.28	0.0	1.98228725073	0.0	2.52
2.06322554139	2.06322554139	1.3	0.0	1.9510565163	0.0	2.52
2.08578981379	2.08578981379	1.32	0.0	1.90482705247	0.0	2.52
1.86352359902	1.86352359902	1.34	0.0	1.8443279255	0.0	2.52
1.95397499752	1.95397499752	1.36	0.0	1.77051324278	0.0	2.52
1.86798837156	1.86798837156	1.38	0.0	1.68454710593	0.0	2.62
1.70961880206	1.70961880206	1.4	0.0	1.58778525229	0.0	2.62
1.65057113753	1.65057113753	1.42	0.0	1.4817536741	0.0	2.62
1.43349192221	1.43349192221	1.44	0.0	1.36812455268	0.0	2.62
1.40227017896	1.40227017896	1.46	0.0	1.24868988716	0.0	2.62
1.32090851309	1.32090851309	1.48	0.0	1.12533323356	0.0	2.72
1.03539335167	1.03539335167	1.5	0.0	1.0	0.0	2.72
0.886439060404	0.886439060404	1.52	0.0	0.874666766436	0.0	2.72
0.819854057346	0.819854057346	1.54	0.0	0.751310112835	0.0	2.72
0.717273833315	0.717273833315	1.56	0.0	0.631875447315	0.0	2.72
0.682051846704	0.682051846704	1.58	0.0	0.518246325898	0.0	2.82
0.531693909952	0.531693909952	1.6	0.0	0.412214747708	0.0	2.82
0.32118921247	0.32118921247	1.62	0.0	0.315452894071	0.0	2.82
0.286532580215	0.286532580215	1.64	0.0	0.229486757224	0.0	2.82
0.311959910611	0.311959910611	1.66	0.0	0.155672074498	0.0	2.82
0.208615381136	0.208615381136	1.68	0.0	0.095172947534	0.0	2.92
0.0526014677487	0.0526014677487	1.7	0.0	0.0489434837048	0.0	2.92
0.16289953587	0.16289953587	1.72	0.0	0.0177127492713	0.0	2.92
0.16779801514	0.16779801514	1.74	0.0	0.00197327157173	0.0	2.92
0.194463801704	0.194463801704	1.76	0.0	0.00197327157173	0.0	2.92
0.12714245229	0.12714245229	1.78	0.0	0.0177127492713	0.0	3.02
0.145123104187	0.145123104187	1.8	0.0	0.0489434837048	0.0	3.02
0.182168461115	0.182168461115	1.82	0.0	0.095172947534	0.0	3.02
0.184991926484	0.184991926484	1.84	0.0	0.155672074498	0.0	3.02
0.310472072155	0.310472072155	1.86	0.0	0.229486757224	0.0	3.02
0.394779951683	0.394779951683	1.88	0.0	0.315452894071	0.0	3.12
0.580952580549	0.580952580549	1.9	0.0	0.412214747708	0.0	3.12
0.686019527066	0.686019527066	1.92	0.0	0.518246325898	0.0	3.12
0.705826333446	0.705826333446	1.94	0.0	0.631875447315	0.0	3.12
0.850704344823	0.850704344823	1.96	0.0	0.751310112835	0.0	3.12
0.978172287925	0.978172287925	1.98	0.0	0.874666766436	0.0	3.22
1.02811595908	1.02811595908	2.0	0.0	1.0	0.0	3.22
1.13507179064	1.13507179064	2.02	0.0	1.12533323356	0.0	3.22
1.35644670748	1.35644670748	2.04	0.0	1.24868988716	0.0	3.22
1.54770814814	1.54770814814	2.06	0.0	1.36812455268	0.0	3.22
1.55941589824	1.55941589824	2.08	0.0	1.4817536741	0.0	0.76
1.59574274742	1.59574274742	2.1	0.0	1.58778525229	0.0	0.76
1.8816993548	1.8816993548	2.12	0.0	1.68454710593	0.0	0.76
1.95443660453	1.95443660453	2.14	0.0	1.77051324278	0.0	0.76
1.94371138935	1.94371138935	2.16	0.0	1.8443279255	0.0	0.76
2.04909078502	2.04909078502	2.18	0.0	1.90482705247	0.0	0.86
2.04479288123	2.04479288123	2.2	0.0	1.9510565163	0.0	0.86
2.04204911762	2.04204911762	2.22	0.0	1.98228725073	0.0	0.86
2.15806270796	2.15806270796	2.24	0.0	1.99802672843	0.0	0.86
2.06797382456	2.06797382456	2.26	0.0	1.99802672843	0.0	0.86
2.16040571252	2.16040571252	2.28	0.0	1.98228725073	0.0	0.96
1.95388626183	1.95388626183	2.3	0.0	1.9510565163	0.0	0.96
1.91014450835	1.91014450835	2.32	0.0	1.90482705247	0.0	0.96
1.94470747365	1.94470747365	2.34	0.0	1.8443279255	0.0	0.96
1.86482692953	1.86482692953	2.36	0.0	1.77051324278	0.0	0.96
1.72937487154	1.72937487154	2.38	0.0	1.68454710593	0.0	1.06
1.62204958773	1.62204958773	2.4	0.0	1.58778525229	0.0	1.06
1.49746887439	1.49746887439	2.42	0.0	1.4817536741	0.0	1.06
1.41522481432	1.41522481432	2.44	0.0	1.36812455268	0.0	1.06
1.37206114768	1.37206114768	2.46	0.0	1.24868988716	0.0	1.06
1.27511892489	1.27511892489	2.48	0.0	1.12533323356	0.0	1.16
1.14509809334	1.14509809334	2.5	0.0	1.0	0.0	1.16
0.885398871987	0.885398871987	2.52	0.0	0.874666766436	0.0	1.16
0.754810646589	0.754810646589	2.54	0.0	0.751310112835	0.0	1.16
0.660672226046	0.660672226046	2.56	0.0	0.631875447315	0.0	1.16
0.67649454851	0.67649454851	2.58	0.0	0.518246325898	0.0	1.26
0.418902943556	0.418902943556	2.6	0.0	0.412214747708	0.0	1.26
0.473590644897	0.473590644897	2.62	0.0	0.315452894071	0.0	1.26
0.387876603983	0.387876603983	2.64	0.0	0.229486757224	0.0	1.26
0.350904933746	0.350904933746	2.66	0.0	0.155672074498	0.0	1.26
0.252986855721	0.252986855721	2.68	0.0	0.095172947534	0.0	1.36
0.0788361739108	0.0788361739108	2.7	0.0	0.0489434837048	0.0	1.36
0.14935894821	0.14935894821	2.72	0.0	0.0177127492713	0.0	1.36
0.0705426551204	0.0705426551204	2.74	0.0	0.00197327157173	0.0	1.36
0.14444984322	0.14444984322	2.76	0.0	0.00197327157173	0.0	1.36
0.0564650135261	0.0564650135261	2.78	0.0	0.0177127492713	0.0	1.46
0.213026598685	0.213026598685	2.8	0.0	0.0489434837049	0.0	1.46
0.194984502961	0.194984502961	2.82	0.0	0.095172947534	0.0	1.46
0.303763440647	0.303763440647	2.84	0.0	0.155672074498	0.0	1.46
0.36843226796	0.36843226796	2.86	0.0	0.229486757224	0.0	1.46
0.489839612605	0.489839612605	2.88	0.0	0.315452894071	0.0	1.56
0.526993880603	0.526993880603	2.9	0.0	0.412214747708	0.0	1.56
0.715374520623	0.715374520623	2.92	0.0	0.518246325898	0.0	1.56
0.824833039461	0.824833039461	2.94	0.0	0.631875447315	0.0	1.56
0.930787996558	0.930787996558	2.96	0.0	0.751310112835	0.0	1.56
1.04703311125	1.04703311125	2.98	0.0	0.874666766436	0.0	1.66
1.08118057637	1.08118057637	3.0	0.0	1.0	0.0	1.66
1.31118114091	1.31118114091	3.02	0.0	1.12533323356	0.0	1.66
1.31830812894	1.31830812894	3.04	0.0	1.24868988716	0.0	1.66
1.39238616397	1.39238616397	3.06	0.0	1.36812455268	0.0	1.66
1.58429685873	1.58429685873	3.08	0.0	1.4817536741	0.0	2.0
1.71546100416	1.71546100416	3.1	0.0	1.58778525229	0.0	2.0
1.6931336392	1.6931336392	3.12	0.0	1.68454710593	0.0	2.0
1.79385256671	1.79385256671	3.14	0.0	1.77051324278	0.0	2.0
2.00939594392	2.00939594392	3.16	0.0	1.8443279255	0.0	2.0
1.99834240737	1.99834240737	3.18	0.0	1.90482705247	0.0	2.1
2.12906352665	2.12906352665	3.2	0.0	1.9510565163	0.0	2.1
2.02370161109	2.02370161109	3.22	0.0	1.98228725073	0.0	2.1
2.12256796869	2.12256796869	3.24	0.0	1.99802672843	0.0	2.1
2.0546634096	2.0546634096	3.26	0.0	1.99802672843	0.0	2.1
2.0200217428	2.0200217428	3.28	0.0	1.98228725073	0.0	2.2
2.06388497935	2.06388497935	3.3	0.0	1.9510565163	0.0	2.2
1.95165076932	1.95165076932	3.32	0.0	1.90482705247	0.0	2.2
2.033328384	2.033328384	3.34	0.0	1.8443279255	0.0	2.2
1.9378346236	1.9378346236	3.36	0.0	1.77051324278	0.0	2.2
1.84053848395	1.84053848395	3.38	0.0	1.68454710593	0.0	2.3
1.71089623369	1.71089623369	3.4	0.0	1.58778525229	0.0	2.3
1.66313933093	1.66313933093	3.42	0.0	1.4817536741	0.0	2.3
1.45741617266	1.45741617266	3.44	0.0	1.36812455268	0.0	2.3
1.32165324452	1.32165324452	3.46	0.0	1.24868988716	0.0	2.3
